"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL426115";"";"0";"284.27";"0";"1.81";"1aak";"COc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12";"EC50";"'='";"8506.0";"nM";"5.07";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL860992";"Inhibition of ER beta-mediated transactivation of ERE in HeLa cell luciferase assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146098";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308376";""
"CHEMBL360127";"";"0";"274.36";"0";"3.33";"39 (Racemic)";"CC1=CC[C@]2(O)C[C@H]1[C@H](c1ccc(O)cc1)OC2(C)C";"EC50";"'='";"9.2";"nM";"8.04";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834417";"In vitro agonist activity for estrogen receptor beta expressed in COS-1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-1";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142017";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308351";""
"CHEMBL465879";"BROUSSONIN A";"0";"258.32";"0";"3.28";"1";"COc1ccc(CCCc2ccc(O)cc2)c(O)c1";"EC50";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"0";"CHEMBL1120279";"Transactivation of human recombinant ERbeta expressed in african green monkey CV1 cells co-expressing ERE-Luc after 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158617";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308033";""
"CHEMBL202894";"";"0";"298.30";"0";"2.06";"1aw";"CCc1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1";"EC50";"'='";"9317.0";"nM";"5.03";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL860995";"Inhibition of ER beta-mediated transactivation of ERE in HeLa cell luciferase assay at 10 uM";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146098";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308376";""
"CHEMBL377083";"";"0";"288.23";"0";"1.64";"1ag";"O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)cc1F";"EC50";"'='";"1143.0";"nM";"5.94";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL860995";"Inhibition of ER beta-mediated transactivation of ERE in HeLa cell luciferase assay at 10 uM";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146098";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308376";""
"CHEMBL77930";"";"0";"285.30";"0";"3.10";"4j";"CCC1Oc2cc(O)cc(O)c2N=C1c1ccc(O)cc1";"EC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL673864";"Ability to activate estrogen receptor 2-mediated transcription.";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148236";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL239938";"";"0";"269.34";"0";"3.26";"8b";"CCN1CC(c2ccc(O)cc2)Cc2ccc(O)cc21";"EC50";"'='";"580.0";"nM";"6.24";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL898607";"Agonist activity at human ERbeta expressed in yeast AH109 by yeast two hybrid assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149626";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL31721";"";"0";"256.33";"0";"4.29";"11";"Cc1cc(O)ccc1-c1cc2ccc(O)cc2s1";"EC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL682161";"Agonist activity in transcriptional activation assay in SH-SY5Y neuroblastoma cells expressing Estrogen receptor beta";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135900";"1";"Scientific Literature";"J. Med. Chem.";"2002";"CHEMBL3307740";""
"CHEMBL2403362";"";"0";"312.45";"1";"5.76";"12";"CCCCC(CCCC)(c1ccc(O)cc1)c1ccc(O)cc1";"EC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL2406173";"Agonist activity at human Gal4-ERbeta by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401681";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL1209170";"";"0";"592.40";"2";"7.85";"19";"CN(Cc1cccc(C(=O)O)c1)c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)nc1C(F)(F)F";"EC50";"'='";"534000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1211270";"Agonist activity at ERbeta-LBD expressed in HEK293 cells assessed as Gal4-DBD interaction by cellular mammalian one hybrid assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208782";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL377166";"";"0";"281.36";"0";"3.44";"(R)-25";"CCC1=C2c3ccc4[nH]nnc4c3C[C@@]2(CC)CCC1=O";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL855877";"Agonist activity at human recombinant ERbeta expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146919";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"CHEMBL3307715";""
"CHEMBL584590";"";"0";"256.30";"0";"3.26";"32b";"CC(C)(C(=O)c1ccc(O)cc1)c1ccc(O)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1044866";"Agonist activity at ERbeta expressed in human HEC1 cells assessed as transcriptional potency after 24 hrs by luciferase-beta galactosidase reporter gene assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"HEC-1";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154151";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"CHEMBL3308740";""
"CHEMBL2332594";"";"0";"337.23";"1";"5.80";"2f";"Oc1ccc(-c2ccc(-c3ccc(O)cc3Cl)s2)c(Cl)c1";"EC50";"'='";"1940.0";"nM";"5.71";"";"";"UO_0000065";"16.94";"0.37";"-0.09";"14.12";"0";"CHEMBL2339766";"Agonist activity at estrogen receptor beta (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331087";"1";"Scientific Literature";"J. Med. Chem.";"2013";"CHEMBL3307718";""
"CHEMBL2111906";"";"0";"237.26";"0";"3.16";"(E)-37";"N#C/C(=C/c1ccc(O)cc1)c1ccc(O)cc1";"EC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"28.06";"0.51";"3.50";"10.36";"0";"CHEMBL677954";"Transcriptional potency (EC50) at Human estrogen receptor Beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134292";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL4782490";"";"0";"297.40";"0";"3.29";"5";"C[C@]12CC[C@]3(C#N)c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O";"EC50";"'='";"0.27";"nM";"9.57";"";"";"UO_0000065";"32.17";"0.59";"6.28";"14.89";"0";"CHEMBL4730248";"Displacement of fluormone from GST-tagged ERbeta receptor LBD (unknown origin) measured after 60 mins by TR-FRET competitive binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725405";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 1.0 hr"
"CHEMBL4785948";"";"0";"415.54";"0";"4.72";"2a";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)c1cn(-c2ccccc2)nn1";"EC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"20.88";"0.38";"3.96";"12.19";"0";"CHEMBL4730252";"Agonist activity at full length human ERbeta receptor assessed as transcriptional activity incubated for 22 to 24 hrs by cell based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725405";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME: 22-24"
"CHEMBL77794";"";"0";"241.25";"0";"2.61";"4a";"Oc1ccc(C2=Nc3ccc(O)cc3OC2)cc1";"EC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL673864";"Ability to activate estrogen receptor 2-mediated transcription.";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148236";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL306878";"";"0";"280.37";"0";"4.93";"NC-1(Et indenestrol A)";"CCC1=C(c2ccc(O)cc2)C(CC)c2cc(O)ccc21";"EC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"33.97";"0.62";"4.59";"23.54";"0";"CHEMBL881383";"Transcriptional activation of estrogen receptor beta in U2OS cell using estrogen-regulated luciferase reporter gene plasmid upon incubation for 20-30 mins at RT";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141087";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3307757";""
"CHEMBL4642117";"";"0";"450.95";"1";"5.07";"BPE-Br";"Oc1ccc(C(c2ccc(O)cc2)C(Br)(Br)Br)cc1";"EC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4627509";"Agonist activity at ERbeta (unknown origin) expressed in human HeLa cells assessed as transcriptional activation measured after 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627247";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3308376";""
"CHEMBL2332573";"";"0";"337.23";"1";"5.80";"8b";"Oc1ccc(-c2ccsc2-c2ccc(O)cc2Cl)c(Cl)c1";"EC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"15.55";"0.34";"-0.56";"12.96";"0";"CHEMBL2339766";"Agonist activity at estrogen receptor beta (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331087";"1";"Scientific Literature";"J. Med. Chem.";"2013";"CHEMBL3307718";""
"CHEMBL4795911";"";"0";"265.31";"0";"3.05";"S-12a";"N#C[C@]1(Cc2ccc(O)cc2)CCc2cc(O)ccc21";"EC50";"'='";"3.17";"nM";"8.50";"";"";"UO_0000065";"32.03";"0.58";"5.45";"13.23";"0";"CHEMBL4719154";"Agonist activity at human ERbeta receptor expressed in HEK293T cells transfected with pGL4.27-(ERE)3-Luc assessed as transcriptional activation measured after 16 hrs by Dual-Glo luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715775";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"TIME = 16.0 hr"
"CHEMBL4759069";"";"0";"282.38";"0";"4.32";"11c";"CCCC1(Cc2ccc(O)cc2)CCc2cc(O)ccc21";"EC50";"'='";"0.53";"nM";"9.28";"";"";"UO_0000065";"32.85";"0.60";"4.96";"22.93";"0";"CHEMBL4719154";"Agonist activity at human ERbeta receptor expressed in HEK293T cells transfected with pGL4.27-(ERE)3-Luc assessed as transcriptional activation measured after 16 hrs by Dual-Glo luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715775";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"TIME = 16.0 hr"
"CHEMBL4795505";"";"0";"240.30";"0";"3.37";"7d";"Oc1ccc(CC2CCc3ccc(O)cc32)cc1";"EC50";"'='";"25.9";"nM";"7.59";"";"";"UO_0000065";"31.57";"0.58";"4.22";"18.75";"0";"CHEMBL4719154";"Agonist activity at human ERbeta receptor expressed in HEK293T cells transfected with pGL4.27-(ERE)3-Luc assessed as transcriptional activation measured after 16 hrs by Dual-Glo luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715775";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"TIME = 16.0 hr"
"CHEMBL135";"ESTRADIOL";"4";"272.39";"0";"3.61";"E2";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O";"EC50";"'='";"0.04";"nM";"10.40";"";"";"UO_0000065";"38.17";"0.71";"6.79";"25.70";"0";"CHEMBL4719154";"Agonist activity at human ERbeta receptor expressed in HEK293T cells transfected with pGL4.27-(ERE)3-Luc assessed as transcriptional activation measured after 16 hrs by Dual-Glo luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715775";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"TIME = 16.0 hr"
"CHEMBL384709";"";"0";"349.36";"0";"4.37";"40";"CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nnc3c1C2";"EC50";"'='";"2.3";"nM";"8.64";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL855877";"Agonist activity at human recombinant ERbeta expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146919";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"CHEMBL3307715";""
"CHEMBL213070";"";"0";"346.23";"0";"3.77";"37";"CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2";"EC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL855877";"Agonist activity at human recombinant ERbeta expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146919";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"CHEMBL3307715";""
"CHEMBL284949";"";"0";"272.32";"0";"3.99";"13";"Cc1cc(-c2cc3c(O)cc(O)cc3s2)ccc1O";"EC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL682160";"Activation of estrogen response element in HeLa cells stably transfected with human Estrogen receptor beta.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135900";"1";"Scientific Literature";"J. Med. Chem.";"2002";"CHEMBL3308376";""
"CHEMBL179328";"";"0";"276.33";"0";"2.50";"17 (Racemic)";"CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)c(O)c3)[C@@H]1C2";"EC50";"'='";"3164.0";"nM";"5.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834417";"In vitro agonist activity for estrogen receptor beta expressed in COS-1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-1";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142017";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308351";""
"CHEMBL178342";"";"0";"272.39";"0";"4.52";"(+)-32";"CC1=CC[C@@H]2C[C@H]1[C@H](c1ccc(O)c(C)c1)OC2(C)C";"EC50";"'='";"318.0";"nM";"6.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834417";"In vitro agonist activity for estrogen receptor beta expressed in COS-1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-1";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142017";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308351";""
"CHEMBL178734";"";"0";"258.36";"0";"4.21";"(-)-33 (enantiomer)";"CC1=CC[C@@H]2C[C@H]1[C@H](c1ccc(O)cc1)OC2(C)C";"EC50";"'='";"195.0";"nM";"6.71";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834417";"In vitro agonist activity for estrogen receptor beta expressed in COS-1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-1";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142017";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308351";""
"CHEMBL440751";"";"0";"294.78";"0";"3.45";"11 (Racemic)";"CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)c(Cl)c3)[C@@H]1C2";"EC50";"'='";"197.0";"nM";"6.71";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834417";"In vitro agonist activity for estrogen receptor beta expressed in COS-1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-1";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142017";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308351";""
"CHEMBL179295";"";"0";"278.32";"0";"2.94";"14 (Racemic)";"CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3F)[C@@H]1C2";"EC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834417";"In vitro agonist activity for estrogen receptor beta expressed in COS-1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-1";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142017";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308351";""
"CHEMBL204922";"";"0";"256.26";"0";"2.97";"29";"Cc1c(O)ccc2c1oc(=O)c1c(C)c(O)ccc12";"EC50";"'='";"7.2";"nM";"8.14";"";"";"UO_0000065";"31.78";"0.59";"5.17";"11.52";"0";"CHEMBL867743";"Binding affinity to ERbeta in HTRF coactivator recruitment assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL3234636";"";"0";"335.36";"0";"3.98";"4l";"COc1ccc(/N=C(\c2ccc(O)cc2)c2ccc(O)cc2O)cc1";"EC50";"'='";"276.0";"nM";"6.56";"";"";"UO_0000065";"19.56";"0.36";"2.58";"7.97";"0";"CHEMBL3243174";"Agonist activity at ERbeta (unknown origin) expressed in human HepG2 cells assessed as transcriptional activation after 24 hrs by ERE-luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232883";"1";"Scientific Literature";"J. Med. Chem.";"2014";"CHEMBL3307718";""
"CHEMBL1082420";"";"0";"340.68";"0";"4.84";"2a";"O=c1c(-c2ccccc2Cl)c(C(F)(F)F)oc2cc(O)ccc12";"EC50";"'='";"33.8";"nM";"7.47";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1119431";"Agonist activity at ERbeta expressed in yeast assessed as alpha-galactosidase activity";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155450";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL2403344";"";"0";"396.62";"1";"7.67";"27";"CCCCC(CCCC)(c1ccc(O)c(CCC)c1)c1ccc(O)c(CCC)c1";"EC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL2406173";"Agonist activity at human Gal4-ERbeta by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401681";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL1087512";"LECANINDOLE B";"0";"351.49";"0";"4.52";"2";"CC1(C)C(=O)CC[C@]2(C)[C@@]3(C)c4[nH]c5ccccc5c4C[C@@H]3CC[C@@]12O";"EC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1111227";"Agonist activity at estrogen receptor beta ligand binding domain expressed in african green monkey COS7 cells co-transfected with Gal4-LBD up to 10 uM by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-7";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154793";"1";"Scientific Literature";"J. Nat. Prod.";"2009";"CHEMBL3307648";""
"CHEMBL1096975";"";"0";"532.68";"2";"5.35";"3a";"CCOC(=O)C1(C(=O)OCC)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1";"EC50";"'='";"175.39";"nM";"6.76";"";"";"UO_0000065";"12.68";"0.24";"1.41";"7.26";"0";"CHEMBL1120815";"Transactivation of human ERbeta expressed in HEK293 cells after 18 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157750";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3307715";""
"CHEMBL4094003";"";"0";"341.84";"1";"6.21";"2'";"Cl.c1ccc(-c2c3ccccc3nc3cc4ccccc4cc23)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4047025";"Agonist activity at full length ERbeta (unknown origin) expressed in human HeLa cells incubated for 24 hrs by ERE-driven luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043216";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3308376";""
"CHEMBL4071506";"";"0";"409.84";"1";"7.23";"20a'";"Cl.FC(F)(F)c1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4047025";"Agonist activity at full length ERbeta (unknown origin) expressed in human HeLa cells incubated for 24 hrs by ERE-driven luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043216";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3308376";""
"CHEMBL4071813";"";"0";"376.29";"1";"6.86";"45'";"Cl.Clc1c2ccccc2cc2c(-c3ccccc3)c3ccccc3nc12";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4047025";"Agonist activity at full length ERbeta (unknown origin) expressed in human HeLa cells incubated for 24 hrs by ERE-driven luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043216";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3308376";""
